process_description,QTCR_CODE,trace_id,activity_name,comment
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,b9f84284-88f0-4a0d-ac52-ac161b6f95e8,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,b9f84284-88f0-4a0d-ac52-ac161b6f95e8,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,b9f84284-88f0-4a0d-ac52-ac161b6f95e8,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,b9f84284-88f0-4a0d-ac52-ac161b6f95e8,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,b9f84284-88f0-4a0d-ac52-ac161b6f95e8,charge late fee,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,b9f84284-88f0-4a0d-ac52-ac161b6f95e8,charge late fee,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,b9f84284-88f0-4a0d-ac52-ac161b6f95e8,suspend service,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,b9f84284-88f0-4a0d-ac52-ac161b6f95e8,suspend service,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,eb38e006-274c-4844-857d-d80279a0df50,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,eb38e006-274c-4844-857d-d80279a0df50,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,eb38e006-274c-4844-857d-d80279a0df50,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,eb38e006-274c-4844-857d-d80279a0df50,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,eb38e006-274c-4844-857d-d80279a0df50,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,eb38e006-274c-4844-857d-d80279a0df50,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,4c58613e-a31c-4781-8de4-bec957167144,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,4c58613e-a31c-4781-8de4-bec957167144,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,4c58613e-a31c-4781-8de4-bec957167144,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,4c58613e-a31c-4781-8de4-bec957167144,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,4c58613e-a31c-4781-8de4-bec957167144,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,7e36d8e5-0822-495b-90e1-cc2da7d15743,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,7e36d8e5-0822-495b-90e1-cc2da7d15743,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,7e36d8e5-0822-495b-90e1-cc2da7d15743,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,7e36d8e5-0822-495b-90e1-cc2da7d15743,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,7e36d8e5-0822-495b-90e1-cc2da7d15743,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,7e36d8e5-0822-495b-90e1-cc2da7d15743,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,7e36d8e5-0822-495b-90e1-cc2da7d15743,charge late fee,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,7e36d8e5-0822-495b-90e1-cc2da7d15743,charge late fee,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,7e36d8e5-0822-495b-90e1-cc2da7d15743,suspend service,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,7e36d8e5-0822-495b-90e1-cc2da7d15743,suspend service,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,7b77cd9e-8a65-4a9d-9d00-ace719740379,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,7b77cd9e-8a65-4a9d-9d00-ace719740379,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,7b77cd9e-8a65-4a9d-9d00-ace719740379,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,7b77cd9e-8a65-4a9d-9d00-ace719740379,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,7b77cd9e-8a65-4a9d-9d00-ace719740379,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,d59b4557-ff91-47d1-be7d-52f81fccf6d9,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,d59b4557-ff91-47d1-be7d-52f81fccf6d9,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,d59b4557-ff91-47d1-be7d-52f81fccf6d9,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,d59b4557-ff91-47d1-be7d-52f81fccf6d9,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,d59b4557-ff91-47d1-be7d-52f81fccf6d9,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,d59b4557-ff91-47d1-be7d-52f81fccf6d9,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,b5ce93e9-f340-4844-bf5e-402a4c96519a,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,b5ce93e9-f340-4844-bf5e-402a4c96519a,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,b5ce93e9-f340-4844-bf5e-402a4c96519a,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,b5ce93e9-f340-4844-bf5e-402a4c96519a,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,b5ce93e9-f340-4844-bf5e-402a4c96519a,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,b5ce93e9-f340-4844-bf5e-402a4c96519a,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,d5896823-5158-4335-b549-be4d19ade8c7,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,d5896823-5158-4335-b549-be4d19ade8c7,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,d5896823-5158-4335-b549-be4d19ade8c7,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,d5896823-5158-4335-b549-be4d19ade8c7,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,d5896823-5158-4335-b549-be4d19ade8c7,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,d5896823-5158-4335-b549-be4d19ade8c7,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,2403ae73-8609-4c58-a569-690a4288b513,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,2403ae73-8609-4c58-a569-690a4288b513,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,2403ae73-8609-4c58-a569-690a4288b513,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,2403ae73-8609-4c58-a569-690a4288b513,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,2403ae73-8609-4c58-a569-690a4288b513,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,24eb74b1-b0bd-40e1-87ef-1a923b3ffc55,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,24eb74b1-b0bd-40e1-87ef-1a923b3ffc55,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,24eb74b1-b0bd-40e1-87ef-1a923b3ffc55,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,24eb74b1-b0bd-40e1-87ef-1a923b3ffc55,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,24eb74b1-b0bd-40e1-87ef-1a923b3ffc55,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,24eb74b1-b0bd-40e1-87ef-1a923b3ffc55,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,24eb74b1-b0bd-40e1-87ef-1a923b3ffc55,charge late fee,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,24eb74b1-b0bd-40e1-87ef-1a923b3ffc55,charge late fee,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,24eb74b1-b0bd-40e1-87ef-1a923b3ffc55,suspend service,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,24eb74b1-b0bd-40e1-87ef-1a923b3ffc55,suspend service,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,4ef5eae9-1ef7-4709-b5bf-ecdcdba585f9,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,4ef5eae9-1ef7-4709-b5bf-ecdcdba585f9,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,4ef5eae9-1ef7-4709-b5bf-ecdcdba585f9,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,4ef5eae9-1ef7-4709-b5bf-ecdcdba585f9,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,4ef5eae9-1ef7-4709-b5bf-ecdcdba585f9,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,4ef5eae9-1ef7-4709-b5bf-ecdcdba585f9,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC9,5ab7a78e-023c-46f6-bc11-1ae0b1492c99,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,5ab7a78e-023c-46f6-bc11-1ae0b1492c99,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,5ab7a78e-023c-46f6-bc11-1ae0b1492c99,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,5ab7a78e-023c-46f6-bc11-1ae0b1492c99,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,5ab7a78e-023c-46f6-bc11-1ae0b1492c99,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,5ab7a78e-023c-46f6-bc11-1ae0b1492c99,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,5ab7a78e-023c-46f6-bc11-1ae0b1492c99,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a4a12556-e4cb-4fcb-8eaf-30dff6332340,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a4a12556-e4cb-4fcb-8eaf-30dff6332340,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,a4a12556-e4cb-4fcb-8eaf-30dff6332340,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,a4a12556-e4cb-4fcb-8eaf-30dff6332340,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a4a12556-e4cb-4fcb-8eaf-30dff6332340,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a4a12556-e4cb-4fcb-8eaf-30dff6332340,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,a4a12556-e4cb-4fcb-8eaf-30dff6332340,charge late fee,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,a4a12556-e4cb-4fcb-8eaf-30dff6332340,charge late fee,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,a4a12556-e4cb-4fcb-8eaf-30dff6332340,suspend service,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,a4a12556-e4cb-4fcb-8eaf-30dff6332340,suspend service,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,24100b9d-66b3-49a9-999d-336284ab6e4c,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,24100b9d-66b3-49a9-999d-336284ab6e4c,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,24100b9d-66b3-49a9-999d-336284ab6e4c,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,24100b9d-66b3-49a9-999d-336284ab6e4c,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,24100b9d-66b3-49a9-999d-336284ab6e4c,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,24100b9d-66b3-49a9-999d-336284ab6e4c,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a4705bc4-8813-4714-8cfe-b6d20820e220,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a4705bc4-8813-4714-8cfe-b6d20820e220,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,a4705bc4-8813-4714-8cfe-b6d20820e220,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,a4705bc4-8813-4714-8cfe-b6d20820e220,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a4705bc4-8813-4714-8cfe-b6d20820e220,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a4705bc4-8813-4714-8cfe-b6d20820e220,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,52797210-fb01-485a-bf58-57377e9d3965,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,52797210-fb01-485a-bf58-57377e9d3965,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,52797210-fb01-485a-bf58-57377e9d3965,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,52797210-fb01-485a-bf58-57377e9d3965,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,52797210-fb01-485a-bf58-57377e9d3965,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,52797210-fb01-485a-bf58-57377e9d3965,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,5105c4ce-d5ab-4a07-a3d0-0163285646c4,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,5105c4ce-d5ab-4a07-a3d0-0163285646c4,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,5105c4ce-d5ab-4a07-a3d0-0163285646c4,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,5105c4ce-d5ab-4a07-a3d0-0163285646c4,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,5105c4ce-d5ab-4a07-a3d0-0163285646c4,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,5105c4ce-d5ab-4a07-a3d0-0163285646c4,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,896d3259-0b2f-493b-84be-d666e65d48d9,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,896d3259-0b2f-493b-84be-d666e65d48d9,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,896d3259-0b2f-493b-84be-d666e65d48d9,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,896d3259-0b2f-493b-84be-d666e65d48d9,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,896d3259-0b2f-493b-84be-d666e65d48d9,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,896d3259-0b2f-493b-84be-d666e65d48d9,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a9de0bbc-6491-49a6-8909-d01f77adafef,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a9de0bbc-6491-49a6-8909-d01f77adafef,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,a9de0bbc-6491-49a6-8909-d01f77adafef,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,a9de0bbc-6491-49a6-8909-d01f77adafef,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a9de0bbc-6491-49a6-8909-d01f77adafef,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,a9de0bbc-6491-49a6-8909-d01f77adafef,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,93d5abc6-539c-4d58-9641-d2e547b0608e,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,93d5abc6-539c-4d58-9641-d2e547b0608e,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,93d5abc6-539c-4d58-9641-d2e547b0608e,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,93d5abc6-539c-4d58-9641-d2e547b0608e,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,93d5abc6-539c-4d58-9641-d2e547b0608e,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,93d5abc6-539c-4d58-9641-d2e547b0608e,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,c7da23ff-2a07-44b0-975d-78899ed2a4a1,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,c7da23ff-2a07-44b0-975d-78899ed2a4a1,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,c7da23ff-2a07-44b0-975d-78899ed2a4a1,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,c7da23ff-2a07-44b0-975d-78899ed2a4a1,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,c7da23ff-2a07-44b0-975d-78899ed2a4a1,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,c7da23ff-2a07-44b0-975d-78899ed2a4a1,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,56c22133-95a6-4663-b672-cfd4593be91c,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,56c22133-95a6-4663-b672-cfd4593be91c,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,56c22133-95a6-4663-b672-cfd4593be91c,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,56c22133-95a6-4663-b672-cfd4593be91c,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,56c22133-95a6-4663-b672-cfd4593be91c,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,56c22133-95a6-4663-b672-cfd4593be91c,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,adc475d6-a49d-48a3-b76e-13845cd6a05a,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,adc475d6-a49d-48a3-b76e-13845cd6a05a,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,adc475d6-a49d-48a3-b76e-13845cd6a05a,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,adc475d6-a49d-48a3-b76e-13845cd6a05a,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,adc475d6-a49d-48a3-b76e-13845cd6a05a,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,721d04c3-9671-434a-828a-91cb19f667ff,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,721d04c3-9671-434a-828a-91cb19f667ff,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,721d04c3-9671-434a-828a-91cb19f667ff,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,721d04c3-9671-434a-828a-91cb19f667ff,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,721d04c3-9671-434a-828a-91cb19f667ff,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,3af34e3f-74ce-4610-9220-2a674aab2e1b,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,3af34e3f-74ce-4610-9220-2a674aab2e1b,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,3af34e3f-74ce-4610-9220-2a674aab2e1b,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,3af34e3f-74ce-4610-9220-2a674aab2e1b,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,3af34e3f-74ce-4610-9220-2a674aab2e1b,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,35b7c597-260a-4032-86cd-01994daa5c79,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,35b7c597-260a-4032-86cd-01994daa5c79,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,35b7c597-260a-4032-86cd-01994daa5c79,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,35b7c597-260a-4032-86cd-01994daa5c79,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,35b7c597-260a-4032-86cd-01994daa5c79,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,35b7c597-260a-4032-86cd-01994daa5c79,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,8525b962-5312-43ab-ba5f-0206fab8b67b,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,8525b962-5312-43ab-ba5f-0206fab8b67b,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,8525b962-5312-43ab-ba5f-0206fab8b67b,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,8525b962-5312-43ab-ba5f-0206fab8b67b,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,8525b962-5312-43ab-ba5f-0206fab8b67b,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,8525b962-5312-43ab-ba5f-0206fab8b67b,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,8525b962-5312-43ab-ba5f-0206fab8b67b,charge late fee,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC13,8525b962-5312-43ab-ba5f-0206fab8b67b,charge late fee,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,8525b962-5312-43ab-ba5f-0206fab8b67b,suspend service,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC14,8525b962-5312-43ab-ba5f-0206fab8b67b,suspend service,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,49d5983e-eb51-4796-b080-7c4de5b94877,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,49d5983e-eb51-4796-b080-7c4de5b94877,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,49d5983e-eb51-4796-b080-7c4de5b94877,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,49d5983e-eb51-4796-b080-7c4de5b94877,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,49d5983e-eb51-4796-b080-7c4de5b94877,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,49d5983e-eb51-4796-b080-7c4de5b94877,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,287155a9-c893-467c-9a0d-78839977c9c4,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,287155a9-c893-467c-9a0d-78839977c9c4,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,287155a9-c893-467c-9a0d-78839977c9c4,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,287155a9-c893-467c-9a0d-78839977c9c4,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,287155a9-c893-467c-9a0d-78839977c9c4,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,287155a9-c893-467c-9a0d-78839977c9c4,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,68449cb1-aa1e-4b7a-b139-56698334d461,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,68449cb1-aa1e-4b7a-b139-56698334d461,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,68449cb1-aa1e-4b7a-b139-56698334d461,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,68449cb1-aa1e-4b7a-b139-56698334d461,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,68449cb1-aa1e-4b7a-b139-56698334d461,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,c09d70a0-330f-4435-b388-08ff03dbdc23,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,c09d70a0-330f-4435-b388-08ff03dbdc23,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,c09d70a0-330f-4435-b388-08ff03dbdc23,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,c09d70a0-330f-4435-b388-08ff03dbdc23,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,c09d70a0-330f-4435-b388-08ff03dbdc23,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,fafcb071-21d1-4b66-8943-ca01117d32fc,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,fafcb071-21d1-4b66-8943-ca01117d32fc,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,fafcb071-21d1-4b66-8943-ca01117d32fc,customer pays,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC12,fafcb071-21d1-4b66-8943-ca01117d32fc,customer pays,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,fafcb071-21d1-4b66-8943-ca01117d32fc,send invoice,To violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,fafcb071-21d1-4b66-8943-ca01117d32fc,send invoice,From violated
Billing_Process_of_an_Internet_Service_Provider_(ISP),QTRC10,0e492f01-52bf-43db-a0e1-cd856717c7e3,customer pays,To violated
